x,y,species cloglog values
711.0,711.0,0.052944016
712.0,712.0,0.42516577
713.0,713.0,0.13043274
714.0,714.0,0.00640078
715.0,715.0,0.522618
716.0,716.0,0.0058485256
717.0,717.0,0.0119305495
718.0,718.0,0.00372813
719.0,719.0,0.2789968
720.0,720.0,0.009274642
721.0,721.0,0.43727827
722.0,722.0,0.10525852
723.0,723.0,0.2767925
724.0,724.0,0.4536195
725.0,725.0,0.016427306
726.0,726.0,0.001995113
727.0,727.0,0.26662305
728.0,728.0,0.020485118
729.0,729.0,0.0340465
730.0,730.0,0.15244722
731.0,731.0,0.0045100492
732.0,732.0,0.022175997
733.0,733.0,0.656907
734.0,734.0,0.06417142
735.0,735.0,0.008126803
736.0,736.0,0.056669727
737.0,737.0,0.5238666
738.0,738.0,0.008200603
739.0,739.0,0.023526128
740.0,740.0,0.7112965
741.0,741.0,0.0015440375
742.0,742.0,0.0050077997
743.0,743.0,0.0035430447
744.0,744.0,0.021643706
745.0,745.0,0.004084306
746.0,746.0,0.003117168
747.0,747.0,0.2109197
748.0,748.0,0.004679527
749.0,749.0,0.5382889
750.0,750.0,0.660622
751.0,751.0,0.005722176
752.0,752.0,0.012809609
753.0,753.0,0.3655486
754.0,754.0,0.17957145
755.0,755.0,0.14393373
756.0,756.0,0.10701113
757.0,757.0,0.004590734
758.0,758.0,0.64155024
759.0,759.0,0.31556842
760.0,760.0,0.4318749
761.0,761.0,0.5899733
762.0,762.0,0.72497135
763.0,763.0,0.0041254684
764.0,764.0,0.0232376
765.0,765.0,0.004716586
766.0,766.0,0.0047634877
767.0,767.0,0.0062780753
768.0,768.0,0.14310256
769.0,769.0,0.0049365973
770.0,770.0,0.012186903
771.0,771.0,0.027488414
772.0,772.0,0.03418213
773.0,773.0,0.4681089
774.0,774.0,0.21796791
775.0,775.0,0.0037196232
776.0,776.0,0.5409827
777.0,777.0,0.6388835
778.0,778.0,0.0034061195
779.0,779.0,0.273334
780.0,780.0,0.0021011953
781.0,781.0,0.0031403962
782.0,782.0,0.013103398
783.0,783.0,0.0074676187
784.0,784.0,0.0031131466
785.0,785.0,0.46001482
786.0,786.0,0.0042483616
787.0,787.0,0.61810774
788.0,788.0,0.015297517
789.0,789.0,0.074927725
790.0,790.0,0.14347018
791.0,791.0,0.0085621765
792.0,792.0,0.0025278926
793.0,793.0,0.026337104
794.0,794.0,0.10936892
795.0,795.0,0.0029362706
796.0,796.0,0.6983843
797.0,797.0,0.038427904
798.0,798.0,0.004925154
799.0,799.0,0.003613564
800.0,800.0,0.0040762466
801.0,801.0,0.01208353
802.0,802.0,0.0046152873
803.0,803.0,0.0034349007
804.0,804.0,0.007748445
805.0,805.0,0.002299293
806.0,806.0,0.005372625
807.0,807.0,0.0027750393
808.0,808.0,0.3314253
809.0,809.0,0.6420382
810.0,810.0,0.023410674
811.0,811.0,0.056890897
812.0,812.0,0.5845401
813.0,813.0,0.15866877
814.0,814.0,0.599801
815.0,815.0,0.005034461
816.0,816.0,0.029303627
817.0,817.0,0.006223797
818.0,818.0,0.008272503
819.0,819.0,0.41306126
820.0,820.0,0.0038962464
821.0,821.0,0.3588141
822.0,822.0,0.03414452
823.0,823.0,0.006608728
824.0,824.0,0.0039480277
825.0,825.0,0.18634449
826.0,826.0,0.010414499
827.0,827.0,0.27878046
828.0,828.0,0.014614946
829.0,829.0,9.991513E-4
830.0,830.0,0.14924543
831.0,831.0,0.11028085
832.0,832.0,0.51636195
833.0,833.0,0.004641679
834.0,834.0,0.0067920205
835.0,835.0,0.51375
836.0,836.0,0.12409172
837.0,837.0,0.32742515
838.0,838.0,0.032349017
839.0,839.0,0.0048145847
840.0,840.0,0.6251063
841.0,841.0,0.015277444
842.0,842.0,0.6706839
843.0,843.0,0.13337404
844.0,844.0,0.1407259
845.0,845.0,0.0071148803
846.0,846.0,0.21914908
847.0,847.0,0.612612
848.0,848.0,0.06418908
849.0,849.0,0.019719774
850.0,850.0,0.0027546415
851.0,851.0,0.09903205
852.0,852.0,0.014994363
853.0,853.0,0.0021339613
854.0,854.0,0.6822635
855.0,855.0,0.5996895
856.0,856.0,0.5963505
857.0,857.0,0.64954185
858.0,858.0,0.4475531
859.0,859.0,0.10602717
860.0,860.0,0.018537933
861.0,861.0,0.042219248
862.0,862.0,0.7022307
863.0,863.0,0.008361865
864.0,864.0,0.003979484
865.0,865.0,0.005762409
866.0,866.0,0.011052289
867.0,867.0,0.05258342
868.0,868.0,0.07357744
869.0,869.0,0.005988487
870.0,870.0,0.24467434
871.0,871.0,0.002993358
872.0,872.0,0.008366703
873.0,873.0,0.11520455
874.0,874.0,0.26948214
875.0,875.0,0.0036931413
876.0,876.0,0.15359475
877.0,877.0,0.002737437
878.0,878.0,0.0025722203
879.0,879.0,0.07727894
880.0,880.0,0.56583923
881.0,881.0,0.0139653
882.0,882.0,0.575796
883.0,883.0,0.015492154
884.0,884.0,0.043338615
885.0,885.0,0.0039136745
886.0,886.0,0.002390648
887.0,887.0,0.21771933
888.0,888.0,0.13172756
889.0,889.0,0.0016876538
890.0,890.0,0.014725469
891.0,891.0,0.033399615
892.0,892.0,0.3840766
893.0,893.0,0.5055831
894.0,894.0,0.004594969
895.0,895.0,0.0029338985
896.0,896.0,0.008428032
897.0,897.0,0.213816
898.0,898.0,0.23742904
899.0,899.0,0.0028023024
900.0,900.0,0.003513007
901.0,901.0,0.40228295
902.0,902.0,0.62727654
903.0,903.0,0.29886952
904.0,904.0,0.0039029599
905.0,905.0,0.292942
906.0,906.0,0.26826617
907.0,907.0,0.002168334
908.0,908.0,0.0018442398
909.0,909.0,0.66842556
910.0,910.0,0.0022053048
911.0,911.0,0.00901632
912.0,912.0,0.00605963
913.0,913.0,0.0040123407
914.0,914.0,0.15037417
915.0,915.0,0.15025192
916.0,916.0,0.12030458
917.0,917.0,0.04950927
918.0,918.0,0.002527989
919.0,919.0,0.2886507
920.0,920.0,0.00425108
921.0,921.0,0.011759951
922.0,922.0,0.0047687036
923.0,923.0,0.0018344838
924.0,924.0,0.016873328
925.0,925.0,0.14002374
926.0,926.0,0.7134052
927.0,927.0,0.014966138
928.0,928.0,0.4764788
929.0,929.0,0.0040671574
930.0,930.0,0.17781441
931.0,931.0,0.011713763
932.0,932.0,0.39220735
933.0,933.0,0.034806754
934.0,934.0,0.016653072
935.0,935.0,0.0035901216
936.0,936.0,0.004370215
937.0,937.0,0.0033215603
938.0,938.0,0.47840092
939.0,939.0,0.31586212
940.0,940.0,0.6799309
941.0,941.0,0.43438867
942.0,942.0,0.012133365
943.0,943.0,0.049847536
944.0,944.0,0.3704291
945.0,945.0,0.007982892
946.0,946.0,0.012173676
947.0,947.0,0.020139446
948.0,948.0,0.0062706564
949.0,949.0,0.18417378
950.0,950.0,0.17437865
951.0,951.0,0.082935125
952.0,952.0,0.48051098
953.0,953.0,0.031578336
954.0,954.0,0.13050506
955.0,955.0,0.32386553
956.0,956.0,0.36257803
957.0,957.0,0.63171077
958.0,958.0,0.007191576
959.0,959.0,0.74635655
960.0,960.0,0.38428023
961.0,961.0,0.04688069
962.0,962.0,0.6419997
963.0,963.0,0.004480162
964.0,964.0,0.007597301
965.0,965.0,0.010529155
966.0,966.0,0.0021024682
967.0,967.0,0.003525969
968.0,968.0,0.0030414572
969.0,969.0,0.09615321
970.0,970.0,0.0076892087
971.0,971.0,0.0025604507
972.0,972.0,0.08536872
973.0,973.0,0.019639893
974.0,974.0,0.0027321393
975.0,975.0,0.269833
976.0,976.0,0.65058345
977.0,977.0,0.005650492
978.0,978.0,0.07726716
979.0,979.0,0.010439055
980.0,980.0,0.1358546
981.0,981.0,0.08967745
982.0,982.0,0.0061755064
983.0,983.0,0.0034324504
984.0,984.0,0.065733515
