x,y,species cloglog values
810.0,810.0,0.002645562
811.0,811.0,0.7044848
812.0,812.0,0.19435687
813.0,813.0,0.0015416073
814.0,814.0,0.01668504
815.0,815.0,0.30917263
816.0,816.0,0.34384516
817.0,817.0,0.5593777
818.0,818.0,0.008442018
819.0,819.0,0.47906965
820.0,820.0,0.0027406176
821.0,821.0,0.002427184
822.0,822.0,0.014966363
823.0,823.0,0.3054979
824.0,824.0,0.0020256492
825.0,825.0,0.012738751
826.0,826.0,0.006876711
827.0,827.0,0.63666934
828.0,828.0,0.5635586
829.0,829.0,0.009862813
830.0,830.0,0.013985489
831.0,831.0,0.011755338
832.0,832.0,0.15535912
833.0,833.0,0.38146177
834.0,834.0,0.26547077
835.0,835.0,0.0023409992
836.0,836.0,0.5789078
837.0,837.0,0.0023700192
838.0,838.0,0.005744709
839.0,839.0,0.07799315
840.0,840.0,0.032995056
841.0,841.0,0.0031189132
842.0,842.0,0.020986717
843.0,843.0,0.046779174
844.0,844.0,0.48320374
845.0,845.0,0.72089416
846.0,846.0,0.24754696
847.0,847.0,0.0032032607
848.0,848.0,0.6648546
849.0,849.0,0.010499953
850.0,850.0,0.12134149
851.0,851.0,0.06952678
852.0,852.0,0.050000504
853.0,853.0,0.33338416
854.0,854.0,0.29326516
855.0,855.0,0.10075072
856.0,856.0,0.37236395
857.0,857.0,0.008469535
858.0,858.0,0.16173826
859.0,859.0,0.46021035
860.0,860.0,0.001569
861.0,861.0,0.00843776
862.0,862.0,0.0037287069
863.0,863.0,0.08086679
864.0,864.0,0.571429
865.0,865.0,0.038126923
866.0,866.0,0.0024373606
867.0,867.0,0.0010080282
868.0,868.0,0.38455445
869.0,869.0,0.38683975
870.0,870.0,0.035613827
871.0,871.0,0.0023759825
872.0,872.0,0.61546
873.0,873.0,0.00218212
874.0,874.0,0.052794024
875.0,875.0,0.0021151833
876.0,876.0,0.0019483923
877.0,877.0,0.030486431
878.0,878.0,0.0025944705
879.0,879.0,0.0112413755
880.0,880.0,0.029569391
881.0,881.0,0.37316698
882.0,882.0,0.25969326
883.0,883.0,0.0037230894
884.0,884.0,0.5845822
885.0,885.0,0.69675565
886.0,886.0,0.014176444
887.0,887.0,0.04834588
888.0,888.0,0.59996784
889.0,889.0,0.14800337
890.0,890.0,0.083430156
891.0,891.0,7.3007087E-4
892.0,892.0,0.0019587877
893.0,893.0,0.10032373
894.0,894.0,0.6464015
895.0,895.0,0.0014104233
896.0,896.0,0.0023154977
897.0,897.0,0.6876503
898.0,898.0,0.0031672944
899.0,899.0,0.031274103
900.0,900.0,0.004201554
901.0,901.0,0.28541315
902.0,902.0,0.18408951
903.0,903.0,0.007334861
904.0,904.0,0.118502796
905.0,905.0,0.0030213462
906.0,906.0,0.0018215111
907.0,907.0,0.0059604133
908.0,908.0,0.0029385765
